feature,family,mask,model,n,squared_error_sum,truth_energy_sum,rmse_sd,r2
TAG52:0-FA18:0,TAG,0,random_group_score_ridge,1539,213.96323326748356,1566.7745808490686,0.3728638384439521,0.8634371300870018
TAG52:0-FA20:0,TAG,0,all_visible_ridge,1539,35.55500109073872,1568.7014936315572,0.15199560775334417,0.9773347566537796
TAG52:0-FA20:0,TAG,0,family_score_ridge,1539,691.2798319008003,1568.7014936315572,0.6702049534266821,0.5593299077567131
TAG52:0-FA20:0,TAG,0,population_mean,1539,1568.7014936315572,1568.7014936315572,1.0096034945139924,0.0
TAG52:0-FA20:0,TAG,0,random_group_score_ridge,1539,430.02582128192876,1568.7014936315572,0.528600971610664,0.7258714783993637
TAG52:1-FA16:0,TAG,3,all_visible_ridge,1539,2.2417306228609757,1561.4832936305336,0.038165627069108685,0.9985643582406515
TAG52:1-FA16:0,TAG,3,family_score_ridge,1539,338.35974676725164,1561.4832936305336,0.46888899058177136,0.7833087627978735
TAG52:1-FA16:0,TAG,3,population_mean,1539,1561.4832936305336,1561.4832936305336,1.0072780289970351,0.0
TAG52:1-FA16:0,TAG,3,random_group_score_ridge,1539,275.0638881081449,1561.4832936305336,0.4227634943204636,0.8238444886153047
TAG52:1-FA16:1,TAG,0,all_visible_ridge,1539,14.843661390051942,1550.6173037985743,0.09820898203362324,0.9904272567101572
TAG52:1-FA16:1,TAG,0,family_score_ridge,1539,332.4409119702868,1550.6173037985743,0.46476982360579233,0.7856073763939687
TAG52:1-FA16:1,TAG,0,population_mean,1539,1550.6173037985743,1550.6173037985743,1.0037672068050258,0.0
TAG52:1-FA16:1,TAG,0,random_group_score_ridge,1539,178.5971163596222,1550.6173037985743,0.340657465800476,0.8848219248410877
TAG52:1-FA18:0,TAG,4,all_visible_ridge,1539,2.2028373168005055,1562.8841851924317,0.037833097755408676,0.9985905306754836
TAG52:1-FA18:0,TAG,4,family_score_ridge,1539,332.3077876835009,1562.8841851924317,0.46467675692176325,0.7873752957308316
TAG52:1-FA18:0,TAG,4,population_mean,1539,1562.8841851924317,1562.8841851924317,1.0077297696426668,0.0
TAG52:1-FA18:0,TAG,4,random_group_score_ridge,1539,195.33530429668787,1562.8841851924317,0.3562632798356454,0.8750161360979943
TAG52:1-FA18:1,TAG,3,all_visible_ridge,1539,1.9336420039884203,1561.3484592119614,0.03544612183228147,0.9987615564017245
TAG52:1-FA18:1,TAG,3,family_score_ridge,1539,348.8863521251534,1561.3484592119614,0.4761268581025412,0.7765480536604608
TAG52:1-FA18:1,TAG,3,population_mean,1539,1561.3484592119614,1561.3484592119614,1.0072345387208372,0.0
TAG52:1-FA18:1,TAG,3,random_group_score_ridge,1539,314.18603899431577,1561.3484592119614,0.45182903075250097,0.7987726332705445
TAG52:1-FA20:1,TAG,3,all_visible_ridge,1539,12.223489390837821,1569.5571963376592,0.08912063864876069,0.9922121414757235
TAG52:1-FA20:1,TAG,3,family_score_ridge,1539,445.0853035857398,1569.5571963376592,0.5377771154034753,0.7164261967488132
TAG52:1-FA20:1,TAG,3,population_mean,1539,1569.5571963376592,1569.5571963376592,1.0098788186161631,0.0
TAG52:1-FA20:1,TAG,3,random_group_score_ridge,1539,255.52790843198414,1569.5571963376592,0.40747396017526366,0.8371974535058534
TAG52:2-FA16:0,TAG,3,all_visible_ridge,1539,2.126654022629867,1559.5478241838775,0.037173128334791056,0.998636364983714
TAG52:2-FA16:0,TAG,3,family_score_ridge,1539,331.2163962355692,1559.5478241838775,0.46391306533320936,0.7876202376744059
TAG52:2-FA16:0,TAG,3,population_mean,1539,1559.5478241838775,1559.5478241838775,1.0066535713566345,0.0
TAG52:2-FA16:0,TAG,3,random_group_score_ridge,1539,345.758833121682,1559.5478241838775,0.47398798393627317,0.7782954599018981
TAG52:2-FA16:1,TAG,0,all_visible_ridge,1539,3.8366265293561006,1552.5751839043987,0.04992929718041843,0.9975288626475995
TAG52:2-FA16:1,TAG,0,family_score_ridge,1539,265.14183778792653,1552.5751839043987,0.4150685436148923,0.8292244777987815
TAG52:2-FA16:1,TAG,0,population_mean,1539,1552.5751839043987,1552.5751839043987,1.00440070801651,0.0
TAG52:2-FA16:1,TAG,0,random_group_score_ridge,1539,223.76987794823452,1552.5751839043987,0.38131290409657226,0.8558717927041056
TAG52:2-FA18:0,TAG,3,all_visible_ridge,1539,3.268197730301942,1559.3046115907073,0.046082374828689265,0.9979040671681411
TAG52:2-FA18:0,TAG,3,family_score_ridge,1539,208.77775038683978,1559.3046115907073,0.3683178755251297,0.8661084249767866
TAG52:2-FA18:0,TAG,3,population_mean,1539,1559.3046115907073,1559.3046115907073,1.0065750741256272,0.0
TAG52:2-FA18:0,TAG,3,random_group_score_ridge,1539,189.62193319808358,1559.3046115907073,0.35101443372362273,0.878393271084703
TAG52:2-FA18:1,TAG,3,all_visible_ridge,1539,2.3261799670664276,1558.8757342134481,0.03887785948078861,0.9985077835801709
TAG52:2-FA18:1,TAG,3,family_score_ridge,1539,359.3887553764115,1558.8757342134481,0.4832400631768198,0.7694564438404412
TAG52:2-FA18:1,TAG,3,population_mean,1539,1558.8757342134481,1558.8757342134481,1.006436638388756,0.0
TAG52:2-FA18:1,TAG,3,random_group_score_ridge,1539,367.40425588457657,1558.8757342134481,0.48859923362720226,0.7643145968463256
TAG52:2-FA18:2,TAG,1,all_visible_ridge,1539,2.3025275410670525,1567.0534415725683,0.03867970087723793,0.9985306643155983
TAG52:2-FA18:2,TAG,1,family_score_ridge,1539,244.06099209755712,1567.0534415725683,0.39822624274935364,0.8442548380145625
TAG52:2-FA18:2,TAG,1,population_mean,1539,1567.0534415725683,1567.0534415725683,1.0090730187142976,0.0
TAG52:2-FA18:2,TAG,1,random_group_score_ridge,1539,235.15380948713772,1567.0534415725683,0.39089192546348683,0.8499388704630543
TAG52:2-FA20:1,TAG,3,all_visible_ridge,1539,11.098530466763501,1552.6957318030386,0.08492067340245472,0.9928520892796713
TAG52:2-FA20:1,TAG,3,family_score_ridge,1539,324.1355573856847,1552.6957318030386,0.458927442262558,0.7912433513233862
TAG52:2-FA20:1,TAG,3,population_mean,1539,1552.6957318030386,1552.6957318030386,1.0044397000234164,0.0
TAG52:2-FA20:1,TAG,3,random_group_score_ridge,1539,236.78601351982104,1552.6957318030386,0.39224617119520444,0.8475000551171363
TAG52:2-FA20:2,TAG,3,all_visible_ridge,1539,11.175930190574784,1565.3061432372715,0.08521627185771122,0.9928602272220938
TAG52:2-FA20:2,TAG,3,family_score_ridge,1539,369.919229231803,1565.3061432372715,0.49026867309724653,0.7636761148418172
TAG52:2-FA20:2,TAG,3,population_mean,1539,1565.3061432372715,1565.3061432372715,1.0085102927340572,0.0
TAG52:2-FA20:2,TAG,3,random_group_score_ridge,1539,236.18783991656431,1565.3061432372715,0.39175040780076104,0.8491107692019307
TAG52:3-FA14:0,TAG,1,all_visible_ridge,1539,18.036424989319762,1551.1234789949208,0.10825698310973125,0.9883720250298791
TAG52:3-FA14:0,TAG,1,family_score_ridge,1539,230.58662546689064,1551.1234789949208,0.3870773391070851,0.8513421861060968
TAG52:3-FA14:0,TAG,1,population_mean,1539,1551.1234789949208,1551.1234789949208,1.0039310256288634,0.0
TAG52:3-FA14:0,TAG,1,random_group_score_ridge,1539,263.9412503417463,1551.1234789949208,0.4141277424861214,0.8298386595806209
TAG52:3-FA16:0,TAG,3,all_visible_ridge,1539,1.7759247261590905,1571.0007385891413,0.033969798210862816,0.9988695583123952
TAG52:3-FA16:0,TAG,3,family_score_ridge,1539,313.75024613931447,1571.0007385891413,0.45151556649043706,0.8002863789732637
TAG52:3-FA16:0,TAG,3,population_mean,1539,1571.0007385891413,1571.0007385891413,1.010343111255815,0.0
