sample_id,subject_id,mask,repeat,fold,model,hidden_features,mean_squared_error,truth_energy,precision_at_k,ndcg_at_k
03132019_C5_batch13-__32__ZYHHR4Z-08_842,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.02511885226983917,0.9288368653830286,1.0,1.0
03252019_C5_batch14-__1070__ZYHHR4Z-2011_924,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.029211870631222388,1.0158326038469758,1.0,1.0
03252019_C5_batch14-__818__ZUF48YS-06_904,ZUF48YS,2,0,3,all_visible_ridge,98,0.02531682868262461,0.352060222495291,1.0,0.9904242018992271
03272019_C5_batch15-__666__ZYHHR4Z-07_1000,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.017800932547766025,1.2816995927719108,1.0,0.9983922144952183
03292019_C5_batch16-__38__ZNED4XZ_1058,ZNED4XZ,2,0,3,all_visible_ridge,98,0.055627587448826024,1.085073835813801,1.0,0.9924070014877147
03292019_C5_batch16-__903__ZNED4XZ-01_1055,ZNED4XZ,2,0,3,all_visible_ridge,98,0.04060926373630217,1.901085569949279,1.0,0.9464235059869339
04012019_C5_batch17-__1323__ZNED4XZ-02_1096,ZNED4XZ,2,0,3,all_visible_ridge,98,0.044172626075065224,1.4565660620497927,1.0,0.9619705278935744
04012019_C5_batch17-__135__ZYHHR4Z_1102,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.024968887797710088,0.580450770469356,1.0,0.9955373418405693
04012019_C5_batch17-__1443__ZYHHR4Z-05_1127,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.02273532000825599,1.1674608014494705,1.0,0.9982697576858311
04012019_C5_batch17-__205__ZUF48YS-01_1076,ZUF48YS,2,0,3,all_visible_ridge,98,0.027762519277592407,0.8095323995885692,1.0,0.9745666423650613
04032019_C5_batch18-New_1163_NewZUF48YS-03,ZUF48YS,2,0,3,all_visible_ridge,98,0.014450496236075363,0.4984385245769665,1.0,1.0
04082019_C5_batch20-__725__ZNED4XZ-03_1275,ZNED4XZ,2,0,3,all_visible_ridge,98,0.034376171554600876,1.4136602340434816,1.0,1.0
04152019_C5_batch22-__1093__ZNED4XZ-2011_1365,ZNED4XZ,2,0,3,all_visible_ridge,98,0.1321811431931993,2.554363150437451,0.6666666666666666,0.9044293946172224
04152019_C5_batch22-__280__ZYHHR4Z-8021_1364,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.017137562988372608,0.4150667899983503,1.0,1.0
04152019_C5_batch22-__611__ZNED4XZ-08_1376,ZNED4XZ,2,0,3,all_visible_ridge,98,0.07620083980002666,1.2662706904534728,1.0,0.9475588482940828
04172019_C5_batch23-New_96_NewZUF48YS-11,ZUF48YS,2,0,3,all_visible_ridge,98,0.023672097174415575,0.320287860417327,1.0,1.0
04222019_C5_batch24-__456__ZYHHR4Z-11_1484,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.05691482804713009,1.0509958653482887,1.0,0.8689867908610687
02122019_C5_batch01-ZSQNUZ5-02_43,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.022656658107444796,0.6107813802289666,1.0,0.9464620758031852
02132019_C5_batch02-ZTL5S2Y-01_53,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04478373232341595,0.8586254909673605,1.0,0.9901716010543425
02182019_C5_batch03-ZSQNUZ5-06_110,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.014355219556970975,0.5930524043206002,1.0,0.9951644704804038
02182019_C5_batch03-ZV1ZA6Z-04_117,ZV1ZA6Z,2,0,3,all_visible_ridge,98,0.024255577548237806,0.3126695043404018,1.0,0.9693204955164418
02202019_C5_batch04-ZTL8083-02_222,ZTL8083,2,0,3,all_visible_ridge,98,0.025498443916081165,1.868818437468704,1.0,0.9719575194843496
02222019_C5_batch05-ZSQNUZ5-08_279,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.030172304661220978,0.38137258534211776,1.0,0.9577242770631542
02222019_C5_batch05-ZTL8083-01_240,ZTL8083,2,0,3,all_visible_ridge,98,0.025536173553782033,1.1257535444116513,1.0,0.9918497571709604
02222019_C5_batch05-ZV1ZA6Z-01_236,ZV1ZA6Z,2,0,3,all_visible_ridge,98,0.021056733498867233,0.6888397249250118,1.0,0.9967785653542196
02222019_C5_batch05-ZV1ZA6Z-05_253,ZV1ZA6Z,2,0,3,all_visible_ridge,98,0.021229166308308255,0.9868994580480743,1.0,0.9703099902192157
02252019_C5_batch05-__178__ZTL5S2Y-07_385,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04854763941067218,0.6821985926583709,0.6666666666666666,0.8950531443097048
03082019_C5_batch11-__735__ZV1ZA6Z-03_742,ZV1ZA6Z,2,0,3,all_visible_ridge,98,0.023328485359105488,0.7166550016749176,1.0,0.9905632555580786
03112019_C5_batch12-__876__ZSQNUZ5-04_796,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.016250809111846617,1.134353601091524,1.0,0.9973762923222487
03272019_C5_batch15-__44__ZSQNUZ5-03_1013,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.01881649249114181,0.5120277438506186,1.0,0.9981930473114683
03272019_C5_batch15-New_16_NewZSQNUZ5-09,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.01296364231819047,0.5287818013580116,1.0,0.9864239157957742
04012019_C5_batch17-__1160__ZTL5S2Y-05_1126,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.057811086337552296,0.8409565618594996,1.0,0.822333960659871
04032019_C5_batch18-New_1026_NewZTL5S2Y-08,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03148307836782722,0.5305401498997799,1.0,0.8989200042878026
04032019_C5_batch18-New_37_NewZSQNUZ5-07,ZSQNUZ5,2,0,3,all_visible_ridge,98,0.018700698132310564,1.1657564904038724,1.0,0.9912366319214893
04052019_C5_batch19-__1042__ZTL5S2Y-02_1194,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.0398768383631383,1.0126661481026857,0.6666666666666666,0.9596212302210422
04052019_C5_batch19-__842__ZTL5S2Y-09_1244,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.046005680017720194,0.9124340896157289,1.0,0.9921401384792364
04082019_C5_batch20-__881__ZRTA5U5-01_1288,ZRTA5U5,2,0,3,all_visible_ridge,98,0.030064123473604435,0.8426651847308322,1.0,0.9701364832154206
04082019_C5_batch20-New_132_NewZTL5S2Y-10,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.034438745200424836,0.3339957244744577,1.0,0.9848945542505936
04152019_C5_batch22-__443__ZTL5S2Y-04_1391,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.042797286599222356,1.2415079498540245,1.0,0.9985117795440094
04172019_C5_batch23-New_102_NewZV1ZA6Z-05,ZV1ZA6Z,2,0,3,all_visible_ridge,98,0.04354967195713714,1.1742091049961783,1.0,0.9917378807345228
02122019_C5_batch01-ZX52KVK-2013_27,ZX52KVK,2,0,3,all_visible_ridge,98,0.021583691551810637,0.5109855189047935,1.0,0.9543558289640064
02252019_C5_batch05-__394__ZX52KVK-2012_371,ZX52KVK,2,0,3,all_visible_ridge,98,0.033370695852621424,0.5570775698747906,1.0,0.9176899843882931
02252019_C5_batch05-__589__ZX52KVK-2031_382,ZX52KVK,2,0,3,all_visible_ridge,98,0.013195601854642889,1.0133078490229828,1.0,0.996013278134579
02272019_C5_batch07-__1293__ZY7IW45-2013_397,ZY7IW45,2,0,3,all_visible_ridge,98,0.02718385781578207,0.5824144586767147,0.6666666666666666,0.9300478244441074
02272019_C5_batch07-__728__ZY7IW45-2014_439,ZY7IW45,2,0,3,all_visible_ridge,98,0.04735506862009825,1.6425552873426081,0.6666666666666666,0.952759250352402
02272019_C5_batch07-__851__ZX52KVK-2033_436,ZX52KVK,2,0,3,all_visible_ridge,98,0.026556506768830198,0.30181679653883625,1.0,0.9440572562226116
03062019_C5_batch10-__1347__ZX52KVK-2036_678,ZX52KVK,2,0,3,all_visible_ridge,98,0.012162860991771498,0.6839668214142027,1.0,0.9907038929420595
03062019_C5_batch10-__686__ZX52KVK-2023_641,ZX52KVK,2,0,3,all_visible_ridge,98,0.013678836929690063,0.5959818960265126,1.0,1.0
03112019_C5_batch12-__944__ZX52KVK-2014_759,ZX52KVK,2,0,3,all_visible_ridge,98,0.02997717567862933,0.5515502755448323,1.0,0.9580478103751426
04012019_C5_batch17-__470__ZX52KVK-2022_1123,ZX52KVK,2,0,3,all_visible_ridge,98,0.05041472826657334,0.9504970929944175,1.0,0.995729361144413
04032019_C5_batch18-New_1229_NewZY7IW45-2012,ZY7IW45,2,0,3,all_visible_ridge,98,0.028491974713915316,1.15471395142768,1.0,0.9672822163706187
02202019_C5_batch04-ZN0JE53-2022_194,ZN0JE53,2,0,3,all_visible_ridge,98,0.019914406989235533,0.8706140794203117,1.0,1.0
02222019_C5_batch05-ZN0JE53-2013_305,ZN0JE53,2,0,3,all_visible_ridge,98,0.02611520223176932,0.6889669557347748,1.0,0.9848198127977125
03062019_C5_batch10-__364__ZN0JE53-2023_648,ZN0JE53,2,0,3,all_visible_ridge,98,0.027905553069626908,0.5238966803972631,1.0,0.9669492889578334
03132019_C5_batch13-__508__ZN0JE53-2011_902,ZN0JE53,2,0,3,all_visible_ridge,98,0.01684816442544062,0.42215113040696156,1.0,0.993664252560395
03132019_C5_batch13-__604__ZN0JE53-2014_871,ZN0JE53,2,0,3,all_visible_ridge,98,0.027752347844531004,0.3796779087254512,1.0,0.9639150143157694
02202019_C5_batch04-ZNED4XZ-2012_164,ZNED4XZ,2,0,3,all_visible_ridge,98,0.11055249669531099,1.6222026605987327,0.6666666666666666,0.8406387175146155
03112019_C5_batch12-__682__ZYHHR4Z-2024_817,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.017387832527638057,0.9972596117328874,1.0,0.9984220279382625
04012019_C5_batch17-__183__ZYHHR4Z-2014_1103,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.030838432940923664,1.0959492675826332,1.0,0.9858730699104881
04012019_C5_batch17-__849__ZYHHR4Z-2022_1095,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.04973153761840416,1.310237972444856,1.0,1.0
04082019_C5_batch20-__706__ZYHHR4Z-2023_1278,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.0365422674786373,0.9686056431307416,1.0,0.8933374899753852
04102019_C5_batch21-__1310__ZYHHR4Z-2013_1307,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.03731968344941652,1.174113637387617,1.0,0.9206763392574108
04102019_C5_batch21-__940__ZYHHR4Z-2012_1345,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.03034160545595199,0.7643670724715638,1.0,0.9996800963488716
02182019_C5_batch03-ZX52KVK-2034_97,ZX52KVK,2,0,3,all_visible_ridge,98,0.020867035659527335,0.4699225395290538,1.0,0.9904480514564635
03062019_C5_batch10-__1266__ZY7IW45-2015_676,ZY7IW45,2,0,3,all_visible_ridge,98,0.02295083020417895,0.9046623250279137,1.0,0.9953758188071221
03062019_C5_batch10-__1313__ZX52KVK-2025_673,ZX52KVK,2,0,3,all_visible_ridge,98,0.02232165770581402,0.3223592814525815,0.6666666666666666,0.9375550187453009
03082019_C5_batch11-__742__ZX52KVK-2015_737,ZX52KVK,2,0,3,all_visible_ridge,98,0.018915564966007093,0.25370893818616513,0.6666666666666666,0.8699924093871535
04172019_C5_batch23-__1397__ZX52KVK-2035_1477,ZX52KVK,2,0,3,all_visible_ridge,98,0.08354747612502755,0.5028818982955077,1.0,0.8397737914866031
02182019_C5_batch03-ZN0JE53-2015_148,ZN0JE53,2,0,3,all_visible_ridge,98,0.027014594997570227,0.6474049876142842,1.0,1.0
02202019_C5_batch04-ZYHHR4Z-2025_173,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.03717408953307021,0.8832846879185927,1.0,0.9914581573976629
03252019_C5_batch14-__1386__ZYHHR4Z-2015_907,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.04288419053971207,1.1685476993128738,1.0,0.9939876725764701
02222019_C5_batch05-ZX52KVK-1021_266,ZX52KVK,2,0,3,all_visible_ridge,98,0.030951814773671465,0.38986768884523715,1.0,0.9726863826804065
02252019_C5_batch05-__424__ZX52KVK-1011_342,ZX52KVK,2,0,3,all_visible_ridge,98,0.025717718974267077,0.3655450597527483,0.6666666666666666,0.8336051194505402
03082019_C5_batch11-__1230__ZX52KVK-1033_744,ZX52KVK,2,0,3,all_visible_ridge,98,0.01668842574165965,0.30678754210491177,1.0,0.9372552067444393
03132019_C5_batch13-__1290__ZX52KVK-1022_872,ZX52KVK,2,0,3,all_visible_ridge,98,0.025189536479042457,0.9191899265848573,0.6666666666666666,0.963139315342624
04012019_C5_batch17-__215__ZX52KVK-1032_1105,ZX52KVK,2,0,3,all_visible_ridge,98,0.015421755707762852,0.7057740826691377,1.0,1.0
04172019_C5_batch23-__1341__ZX52KVK-1012_1465,ZX52KVK,2,0,3,all_visible_ridge,98,0.022529235588419776,0.536278875074545,1.0,0.905377273553466
02222019_C5_batch05-ZVBQY1N-1021_248,ZVBQY1N,2,0,3,all_visible_ridge,98,0.02311127181115632,0.6667984576064322,1.0,0.9973052169862167
02222019_C5_batch05-ZVBQY1N-1023_255,ZVBQY1N,2,0,3,all_visible_ridge,98,0.022484070210204314,0.3967583367642784,1.0,0.9738841764584761
03082019_C5_batch11-__1454__ZVBQY1N-1022_692,ZVBQY1N,2,0,3,all_visible_ridge,98,0.030323511933567786,0.35271760664883667,1.0,0.9952342833222958
04172019_C5_batch23-__694__ZVBQY1N-1011_1444,ZVBQY1N,2,0,3,all_visible_ridge,98,0.03595477691195701,0.5823684657683043,1.0,0.9815574935857952
02222019_C5_batch05-ZLYEM2C-1012_275,ZLYEM2C,2,0,3,all_visible_ridge,98,0.02297446304969067,1.4032502926359758,1.0,0.9951835961521234
02272019_C5_batch07-__544__ZLYEM2C-1011_401,ZLYEM2C,2,0,3,all_visible_ridge,98,0.015414253986544533,0.4803200571513659,1.0,0.9104826532853579
02202019_C5_batch04-ZLGD9M0-1013_185,ZLGD9M0,2,0,3,all_visible_ridge,98,0.038886091464583904,0.5482694944225333,1.0,0.7663250428078711
03042019_C5_batch09-__1434__ZLGD9M0-1012_542,ZLGD9M0,2,0,3,all_visible_ridge,98,0.04445422339783293,0.7014923956577462,1.0,0.9788852747339837
03252019_C5_batch14-__1269__ZLGD9M0-1011_957,ZLGD9M0,2,0,3,all_visible_ridge,98,0.026876404682307307,0.31810867054551806,1.0,1.0
02132019_C5_batch02-ZYHHR4Z-02_62,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.021192350802914296,1.0213190264742735,0.6666666666666666,0.9510699538437727
04222019_C5_batch24-__1211__ZYHHR4Z-1022_1056,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.0867174432055914,1.9249259400680874,1.0,0.8592497688848647
02122019_C5_batch01-ZTL5S2Y-1032_10,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.051614875138564255,0.7555926268936098,1.0,1.0
02222019_C5_batch05-ZTL5S2Y-1053_256,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03389020030051068,0.45664688057491815,0.6666666666666666,0.9127074208379679
03082019_C5_batch11-__829__ZTL5S2Y-1023_751,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.031444065593232776,1.0248465127550082,1.0,1.0
03082019_C5_batch11-__890__ZTL5S2Y-1033_731,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03290528266679088,1.2440531138343593,1.0,0.9879929915026956
03112019_C5_batch12-__146__ZTL5S2Y-1054_787,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04481091666465968,0.6255686105593906,1.0,0.9922681550008449
03252019_C5_batch14-__388__ZTL5S2Y-1012_945,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04903203889746909,1.1663603277123955,1.0,0.982416395693583
03292019_C5_batch16-__1331__ZTL5S2Y-1013_1047,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04698580532052758,0.8335046738266011,1.0,0.9997682912084284
04012019_C5_batch17-New_158_NewZTL5S2Y-1061,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03817657246360168,0.8060667445035344,1.0,0.9904253821434719
04032019_C5_batch18-New_124_NewZTL5S2Y-1031,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.045768512420242734,1.4306149562469417,1.0,0.9842806699112736
04052019_C5_batch19-__1213__ZTL5S2Y-1011_1229,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03420962369895804,1.5928587976080604,1.0,0.8802693264004179
04152019_C5_batch22-__990__ZTL5S2Y-1041_1367,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04840508169091018,1.4592256765858331,1.0,0.9604328501318924
03292019_C5_batch16-__404__ZX52KVK-05_1028,ZX52KVK,2,0,3,all_visible_ridge,98,0.021738071663052916,0.4274793669219638,1.0,0.9879609389293963
04172019_C5_batch23-__258__ZX52KVK-1014_1470,ZX52KVK,2,0,3,all_visible_ridge,98,0.019838071423175674,0.3272422276316699,1.0,0.8933639686951206
02132019_C5_batch02-ZVBQY1N-1014_52,ZVBQY1N,2,0,3,all_visible_ridge,98,0.02771487399324554,0.44244161821050887,1.0,0.8113213352847874
02222019_C5_batch05-ZVBQY1N-1015_285,ZVBQY1N,2,0,3,all_visible_ridge,98,0.02913516949720589,0.41527493592689185,1.0,0.9777345722788237
04032019_C5_batch18-New_105_NewZVBQY1N-1024,ZVBQY1N,2,0,3,all_visible_ridge,98,0.018257166767676792,0.23672891587486905,1.0,0.9319848005053364
04102019_C5_batch21-__931__ZVBQY1N-1025_1309,ZVBQY1N,2,0,3,all_visible_ridge,98,0.014326545602091014,0.2732718997774234,1.0,0.9066181980708066
04082019_C5_batch20-__419__ZLGD9M0-1014_1294,ZLGD9M0,2,0,3,all_visible_ridge,98,0.026511550107320876,0.3466028874561033,0.6666666666666666,0.8968734782754739
02272019_C5_batch07-__36__ZYHHR4Z-1024_395,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.026078477489049266,1.7050799571472994,1.0,0.983674762658725
02202019_C5_batch04-ZTL5S2Y-1035_189,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03167501685112365,0.9460512441063282,1.0,0.9995174256423957
02222019_C5_batch05-ZTL5S2Y-1014_250,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03396097237844222,0.3946406773953282,1.0,0.988682231002876
03012019_C5_batch08-__858__ZTL5S2Y-06_487,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03096101253826241,0.8373761784549824,1.0,0.99894701512738
03042019_C5_batch09-__937__ZTL5S2Y-1042_556,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.030320174986600563,1.3079332669539347,1.0,0.9825998107758446
03132019_C5_batch13-__152__ZTL5S2Y-1024_900,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.04611337893363261,0.4969703378809146,0.6666666666666666,0.8790666419323354
03132019_C5_batch13-__224__ZTL5S2Y-1034_895,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.03825807020342848,0.5407229215571207,1.0,1.0
04052019_C5_batch19-__893__ZTL5S2Y-1025_1217,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.02240577753692197,0.505343961486109,1.0,0.9547124929417734
02222019_C5_batch05-ZX52KVK-R1_290,ZX52KVK,2,0,3,all_visible_ridge,98,0.05473679787337061,0.805283360047666,1.0,0.9017524546661843
04152019_C5_batch22-__523__ZNED4XZ-10_1392,ZNED4XZ,2,0,3,all_visible_ridge,98,0.06030180164173148,1.2786766987003353,1.0,1.0
02182019_C5_batch03-ZX52KVK-8022_99,ZX52KVK,2,0,3,all_visible_ridge,98,0.028398167633815325,0.5668825256910166,1.0,0.9421808946206368
02272019_C5_batch07-__1137__ZX52KVK-8012_420,ZX52KVK,2,0,3,all_visible_ridge,98,0.014434490596994018,1.0361044848408811,1.0,1.0
03082019_C5_batch11-__380__ZX52KVK-8023_713,ZX52KVK,2,0,3,all_visible_ridge,98,0.06079233545711918,0.21458590651212525,1.0,0.9008973666840716
03062019_C5_batch10-__871__ZYHHR4Z-8013_650,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.019312825788726874,0.9807855823237895,1.0,0.8962508882474551
02272019_C5_batch07-__110__ZJAA6K2-8012_452,ZJAA6K2,2,0,3,all_visible_ridge,98,0.038862123623863286,1.159391303962476,1.0,0.9729519624878734
02272019_C5_batch07-__1201__ZJAA6K2-8014_406,ZJAA6K2,2,0,3,all_visible_ridge,98,0.046391395730831564,1.3027100120994108,1.0,0.9899357174996398
04152019_C5_batch22-__1246__ZJAA6K2-8013_1462,ZJAA6K2,2,0,3,all_visible_ridge,98,0.019436990151733904,1.3538236151446834,0.6666666666666666,0.9574150972532378
02252019_C5_batch05-__1151__ZYHHR4Z-8022_307,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.0292087215530906,1.3945321092202465,1.0,0.9638402199063574
03062019_C5_batch10-__1338__ZYHHR4Z-8023_620,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.025344838985248953,1.433941997964603,1.0,1.0
04152019_C5_batch22-__615__ZYHHR4Z-8024_1412,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.013220444796675314,1.025230782487399,1.0,0.9967222648030845
02252019_C5_batch05-__1333__ZX52KVK-8025_359,ZX52KVK,2,0,3,all_visible_ridge,98,0.10408715661778849,0.36390631069553653,1.0,0.7692333360487563
03012019_C5_batch08-__1055__ZJAA6K2-8015_502,ZJAA6K2,2,0,3,all_visible_ridge,98,0.03920289957821867,2.580921841238578,1.0,0.9746634404902195
02222019_C5_batch05-ZYHHR4Z-8025_241,ZYHHR4Z,2,0,3,all_visible_ridge,98,0.0255662410764661,1.1831670532989458,1.0,0.9622402042941187
02272019_C5_batch07-__976__ZX52KVK-8021_387,ZX52KVK,2,0,3,all_visible_ridge,98,0.017729955839619713,0.19609615628435456,1.0,0.9845734311901356
03082019_C5_batch11-__1143__ZJAA6K2-8011_740,ZJAA6K2,2,0,3,all_visible_ridge,98,0.05476776980089494,1.5178872748951724,1.0,0.9884755503104578
02222019_C5_batch05-ZJAA6K2-02_274,ZJAA6K2,2,0,3,all_visible_ridge,98,0.03082660612397469,2.333228516365136,0.6666666666666666,0.9768642047302083
02222019_C5_batch05-ZX52KVK-5012_265,ZX52KVK,2,0,3,all_visible_ridge,98,0.015159559006073162,0.3393342281540685,1.0,1.0
02272019_C5_batch07-__1162__ZX52KVK-5011_454,ZX52KVK,2,0,3,all_visible_ridge,98,0.029905428561835527,0.329250954818545,0.6666666666666666,0.8820879101795681
04012019_C5_batch17-__848__ZX52KVK-5013_1097,ZX52KVK,2,0,3,all_visible_ridge,98,0.03199047870656716,0.4891979072400124,1.0,0.9837718987740045
04032019_C5_batch18-New_15_NewZTL5S2Y-5011,ZTL5S2Y,2,0,3,all_visible_ridge,98,0.046969301703765835,1.4438926344310554,1.0,0.9585917776895683
02222019_C5_batch05-ZX52KVK-3014_244,ZX52KVK,2,0,3,all_visible_ridge,98,0.02165677804983614,0.6176222213460297,1.0,0.9041828319333706
03112019_C5_batch12-__95__ZP0DXQ0-3011_791,ZP0DXQ0,2,0,3,all_visible_ridge,98,0.13589290915234079,1.5804725121114565,1.0,0.903000101196596
03252019_C5_batch14-__417__ZP0DXQ0-3014_942,ZP0DXQ0,2,0,3,all_visible_ridge,98,0.09694420419765538,1.4653238977031862,1.0,0.967329196217129
04052019_C5_batch19-__310__ZP0DXQ0-3012_1210,ZP0DXQ0,2,0,3,all_visible_ridge,98,0.07099855204998685,2.245077059087297,1.0,0.9932827932198875
02202019_C5_batch04-ZNED4XZ-3001_180,ZNED4XZ,2,0,3,all_visible_ridge,98,0.0312996470294285,1.0210302077399052,1.0,0.994089137113482
03042019_C5_batch09-__679__ZUF48YS-3022_553,ZUF48YS,2,0,3,all_visible_ridge,98,0.02162583889952125,1.0852071119589486,0.6666666666666666,0.8958496924822227
03132019_C5_batch13-__768__ZUF48YS-3021_861,ZUF48YS,2,0,3,all_visible_ridge,98,0.02681694329742476,0.9310168368754967,1.0,0.9813907884001525
03062019_C5_batch10-__1253__ZRTA5U5_636,ZRTA5U5,2,0,3,all_visible_ridge,98,0.043713050538270445,1.5111660397991376,1.0,0.985786071580467
02222019_C5_batch05-ZY7IW45-02_258,ZY7IW45,2,0,3,all_visible_ridge,98,0.030929752961439124,1.7081045470883025,1.0,0.9908451285175053
04052019_C5_batch19-__7__ZVBQY1N-02_1250,ZVBQY1N,2,0,3,all_visible_ridge,98,0.017514022194531867,0.435059513123537,1.0,0.8234883287779937
03112019_C5_batch12-__517__ZMS5W76-02_782,ZMS5W76,2,0,3,all_visible_ridge,98,0.015521659061372114,0.5024336938009613,1.0,0.9547653819406364
04052019_C5_batch19-__757__ZN0JE53-02_1249,ZN0JE53,2,0,3,all_visible_ridge,98,0.02838242420259854,1.0119703029973457,1.0,0.9842832117488446
02252019_C5_batch05-__1329__ZVTCAK9-02_344,ZVTCAK9,2,0,3,all_visible_ridge,98,0.046916220283151594,2.0694772692092958,1.0,0.9738177701921831
02252019_C5_batch05-__361__ZXSO14L-02_346,ZXSO14L,2,0,3,all_visible_ridge,98,0.021964705903894755,0.5465324305388944,1.0,0.8886883696673316
04172019_C5_batch23-__1078__ZYXQKWY-03_1431,ZYXQKWY,2,0,3,all_visible_ridge,98,0.024089568403540946,0.4286139190526328,1.0,0.9881254067249136
03272019_C5_batch15-__695__ZVBQY1N-03_1005,ZVBQY1N,2,0,3,all_visible_ridge,98,0.017093315422745642,0.5825456503893365,1.0,0.9996010967508117
02182019_C5_batch03-ZN0JE53-03_136,ZN0JE53,2,0,3,all_visible_ridge,98,0.022293088361574665,0.5489358769163486,1.0,0.988979292363716
04152019_C5_batch22-__433__ZVTCAK9-03_1390,ZVTCAK9,2,0,3,all_visible_ridge,98,0.04394039936807115,1.6127575648527672,0.6666666666666666,0.8948961267249045
02182019_C5_batch03-ZPDABJR-3012_161,ZPDABJR,2,0,4,population_mean,98,1.3936420945379562,1.3936420945379562,0.0,0.09815050205256404
02222019_C5_batch05-ZPDABJR-3013_291,ZPDABJR,2,0,4,population_mean,98,1.2752778789356511,1.2752778789356511,0.0,0.37227386565876147
02122019_C5_batch01-ZPDABJR-3014_35,ZPDABJR,2,0,4,population_mean,98,0.8610825701111121,0.8610825701111121,0.0,0.10147263492759491
03112019_C5_batch12-__868__ZM7JY3G-E11_801,ZM7JY3G,2,0,4,population_mean,98,0.705296912827651,0.705296912827651,0.0,0.4697979986780803
04032019_C5_batch18-New_355_NewZVNCGHM-E11,ZVNCGHM,2,0,4,population_mean,98,0.7791028767305647,0.7791028767305647,0.0,0.1450157422665103
02182019_C5_batch03-ZOBX723-E11_131,ZOBX723,2,0,4,population_mean,98,0.9763148622900923,0.9763148622900923,0.6666666666666666,0.6418195666169367
02132019_C5_batch02-ZKVR426-6013_72,ZKVR426,2,0,4,population_mean,98,0.8093313786682454,0.8093313786682454,0.0,0.16181862672667063
02202019_C5_batch04-ZKVR426-6032_210,ZKVR426,2,0,4,population_mean,98,2.175338076260443,2.175338076260443,0.0,0.17061853998259865
02252019_C5_batch05-__1309__ZKVR426-6012_345,ZKVR426,2,0,4,population_mean,98,0.5979586749740609,0.5979586749740609,0.3333333333333333,0.6154248770591217
02252019_C5_batch05-__432__ZKVR426-6033_320,ZKVR426,2,0,4,population_mean,98,1.072499442159026,1.072499442159026,0.0,0.14767935642719004
02252019_C5_batch05-__528__ZKVR426-6022_337,ZKVR426,2,0,4,population_mean,98,1.5013359898645875,1.5013359898645875,0.0,0.1852432176290198
03112019_C5_batch12-__1125__ZKVR426-6014_784,ZKVR426,2,0,4,population_mean,98,1.1414391133894122,1.1414391133894122,0.0,0.23621723894004196
